,GEOID,geometry,index,rmse,r^2,max_residual
78,06075047702,"POLYGON ((-122.488741 37.776106999999996, -122.487669 37.776154999999996, -122.486603 37.776204, -122.485532 37.776252, -122.484461 37.776302, -122.48339 37.776351, -122.48231799999999 37.7764, -122.481247 37.776449, -122.480175 37.776498, -122.479106 37.776545999999996, -122.478972 37.774681, -122.478837 37.772815, -122.479905 37.772766, -122.48097899999999 37.772715999999996, -122.482049 37.772667, -122.483119 37.772618, -122.484194 37.772569, -122.485262 37.77252, -122.486334 37.772472, -122.487398 37.772422999999996, -122.488471 37.772374, -122.488606 37.774240999999996, -122.488741 37.776106999999996))",06075047702,0.26472981157984005,0.321545781071142,5.309327789725012
79,06075035202,"POLYGON ((-122.50987 37.764089999999996, -122.509411 37.764088, -122.509284 37.764088, -122.508462 37.764106, -122.508335 37.764106999999996, -122.508209 37.76412, -122.507365 37.764151999999996, -122.507267 37.764154999999995, -122.507149 37.764164, -122.506323 37.764202999999995, -122.506193 37.764207, -122.50609 37.76421, -122.505232 37.764249, -122.505129 37.764255, -122.504982 37.76426, -122.504158 37.764296, -122.504055 37.764294, -122.503926 37.764303999999996, -122.503084 37.764343, -122.502979 37.764344, -122.502973 37.764264, -122.502844 37.762426999999995, -122.502713 37.760567, -122.502582 37.758700000000005, -122.503652 37.758652999999995, -122.50472500000001 37.758606, -122.505797 37.758559999999996, -122.506868 37.758513, -122.507936 37.758466, -122.509111 37.758413999999995, -122.509166 37.758488, -122.509382 37.760272, -122.50962200000001 37.762127, -122.509817 37.763729, -122.509833 37.763968999999996, -122.50987 37.764089999999996))",06075035202,0.3272326833960157,0.31682723532130325,5.740808447878334
80,06075020600,"POLYGON ((-122.435188 37.762671, -122.43494 37.762502, -122.434062 37.762550999999995, -122.43294900000001 37.762617999999996, -122.432124 37.762668, -122.431545 37.762702999999995, -122.43072699999999 37.762753, -122.42850899999999 37.76289, -122.427167 37.762972999999995, -122.426298 37.763027, -122.426137 37.763036, -122.426104 37.762631, -122.42607100000001 37.762206, -122.425983 37.761433, -122.425836 37.759834999999995, -122.425748 37.759036, -122.425685 37.758232, -122.42560399999999 37.757435, -122.425532 37.756636, -122.425687 37.756627, -122.42678699999999 37.756561, -122.427892 37.756493999999996, -122.430115 37.75636, -122.43177 37.75626, -122.432331 37.756226999999996, -122.434546 37.756093, -122.43462199999999 37.756887, -122.434698 37.757687, -122.434854 37.759288999999995, -122.435001 37.760889, -122.435141 37.762414, -122.435188 37.762671))",06075020600,0.4914547893789977,0.31946065960199926,5.501035567519395
81,06075013300,"POLYGON ((-122.459476 37.789711, -122.459029 37.789716, -122.45748 37.790026, -122.455836 37.790355, -122.454229 37.790676, -122.45274 37.790974, -122.450995 37.791323, -122.449426 37.791637, -122.449367 37.791488, -122.447679 37.791703, -122.44630000000001 37.791879, -122.446117 37.790999, -122.445934 37.790119, -122.445758 37.789248, -122.445589 37.788364, -122.445402 37.787438, -122.446793 37.787262, -122.44846799999999 37.787048999999996, -122.450118 37.786837999999996, -122.450225 37.786817, -122.451758 37.78662, -122.453287 37.786428, -122.453407 37.786418, -122.454774 37.786243999999996, -122.45505 37.786209, -122.455865 37.786105, -122.456685 37.786, -122.456963 37.785964, -122.458062 37.785824, -122.459179 37.785682, -122.459256 37.786623, -122.45928 37.786913999999996, -122.459324 37.787521, -122.459388 37.788405, -122.459453 37.789301, -122.459476 37.789711))",06075013300,0.1680919643965585,0.3624443173845675,3.94577608203034
82,06075025403,"POLYGON ((-122.428573 37.735082, -122.428017 37.735444, -122.427874 37.735537, -122.426722 37.736371999999996, -122.426545 37.736269, -122.426209 37.736073999999995, -122.424595 37.735943999999996, -122.424466 37.736061, -122.423264 37.735965, -122.423152 37.735928, -122.422688 37.735205, -122.422602 37.735177, -122.42227199999999 37.73516, -122.422121 37.735153, -122.421861 37.73514, -122.42167599999999 37.73513, -122.42022399999999 37.735057999999995, -122.420163 37.735777, -122.41676 37.735605, -122.41682399999999 37.734888, -122.416172 37.734856, -122.415554 37.734825, -122.414935 37.734794, -122.41431299999999 37.734763, -122.413689 37.734732, -122.41306900000001 37.734701, -122.412826 37.734688, -122.412447 37.73467, -122.41182599999999 37.734638, -122.411166 37.735071999999995, -122.410935 37.734839, -122.41089099999999 37.734794, -122.41083 37.734733, -122.410754 37.734699, -122.410513 37.734592, -122.410344 37.734621, -122.409865 37.734904, -122.409798 37.734828, -122.40995 37.734715, -122.41041799999999 37.734457, -122.411267 37.733990999999996, -122.412079 37.733573, -122.413493 37.732864, -122.414388 37.732417, -122.415115 37.73223, -122.415459 37.732164, -122.415939 37.732071999999995, -122.416657 37.732012999999995, -122.417392 37.73205, -122.41846100000001 37.73206, -122.41924399999999 37.73206, -122.419464 37.73206, -122.420261 37.732012, -122.420358 37.732006, -122.42070000000001 37.731955, -122.420713 37.731953, -122.421134 37.731891, -122.421279 37.731868999999996, -122.421703 37.731806999999996, -122.42282 37.731640999999996, -122.42392 37.731553, -122.423982 37.731552, -122.424554 37.731549, -122.424645 37.731549, -122.424986 37.73156, -122.425563 37.731578999999996, -122.426104 37.731651, -122.426391 37.73169, -122.427119 37.731826, -122.42734300000001 37.731868, -122.428038 37.732016, -122.42733799999999 37.732721, -122.426391 37.733675, -122.426369 37.733747, -122.426158 37.733971, -122.426237 37.734004999999996, -122.427401 37.734507, -122.427839 37.734694, -122.428354 37.734915, -122.428437 37.734950999999995, -122.428573 37.735082))",06075025403,0.3283187633639891,0.32560035606260795,4.714252434544193
83,06075022702,"POLYGON ((-122.398703 37.765014, -122.397737 37.765071999999996, -122.396771 37.76513, -122.39580699999999 37.765189, -122.394829 37.765248, -122.39384799999999 37.765307, -122.39373 37.764021, -122.393221 37.764053, -122.393174 37.764056, -122.392995 37.764067, -122.39274499999999 37.764081999999995, -122.392714 37.764084, -122.3926 37.763438, -122.39251999999999 37.762819, -122.392451 37.762281, -122.392371 37.761544, -122.392319 37.76106, -122.392415 37.760613, -122.392494 37.760245, -122.393365 37.760202, -122.394352 37.760141999999995, -122.395315 37.760084, -122.396284 37.760025999999996, -122.397249 37.759966999999996, -122.39821599999999 37.759909, -122.398278 37.760556, -122.398338 37.761184, -122.398461 37.762463, -122.39858 37.763736, -122.398703 37.765014))",06075022702,0.1793863833968238,0.38193817667428703,3.127557215716971
84,06075030202,"POLYGON ((-122.47073 37.765778999999995, -122.470614 37.765791, -122.46979 37.765823999999995, -122.469655 37.765823999999995, -122.469531 37.765834999999996, -122.468698 37.765872, -122.46858399999999 37.765874, -122.468439 37.765882999999995, -122.46762799999999 37.765919, -122.467523 37.765919, -122.467354 37.765930999999995, -122.466561 37.765966, -122.466441 37.765975, -122.466315 37.765977, -122.465498 37.766011999999996, -122.46538 37.766016, -122.465375 37.765944, -122.464297 37.765963, -122.464237 37.765066999999995, -122.46417199999999 37.764131, -122.464042 37.762268999999996, -122.463912 37.760405, -122.464981 37.760358, -122.46605 37.760312, -122.467122 37.760265, -122.46819099999999 37.760218, -122.469263 37.760171, -122.470335 37.760124, -122.47045800000001 37.761891999999996, -122.470461 37.761938, -122.47046499999999 37.761987, -122.470468 37.762026999999996, -122.470595 37.763849, -122.470724 37.765693999999996, -122.47073 37.765778999999995))",06075030202,0.3885026953269363,0.2723059772783217,7.404241796734947
85,06075012000,"POLYGON ((-122.422077 37.788474, -122.421846 37.788503, -122.420307 37.788699, -122.418656 37.78891, -122.41764599999999 37.789032999999996, -122.417017 37.78911, -122.416314 37.789198999999996, -122.416185 37.789215999999996, -122.416012 37.789238, -122.415764 37.789269999999995, -122.41537199999999 37.78932, -122.415185 37.788388, -122.414995 37.787454, -122.416639 37.787245, -122.41699 37.787200999999996, -122.418271 37.787037999999995, -122.419928 37.786828, -122.421461 37.786632, -122.421675 37.786605, -122.421689 37.786688999999996, -122.421765 37.787062, -122.421842 37.787442, -122.421858 37.787535, -122.421879 37.787628, -122.421955 37.788001, -122.422077 37.788474))",06075012000,0.4803853130016101,0.31728242232961335,6.161402521779213
86,06075026001,"POLYGON ((-122.43646799999999 37.722465, -122.43603999999999 37.723044, -122.435977 37.72313, -122.435385 37.723909, -122.43531300000001 37.724005, -122.43487 37.724588, -122.434798 37.724683, -122.434426 37.725175, -122.433982 37.725761999999996, -122.433624 37.726236, -122.433357 37.726588, -122.432912 37.727177999999995, -122.432808 37.727315, -122.432447 37.727637, -122.43176700000001 37.727311, -122.430965 37.726926, -122.43017 37.726544, -122.43008 37.726662999999995, -122.42928 37.726282, -122.428482 37.725901, -122.427684 37.725519999999996, -122.426912 37.725151, -122.428074 37.723591, -122.428837 37.723955, -122.430026 37.722398, -122.431205 37.720856, -122.432385 37.719297999999995, -122.433185 37.719681, -122.433985 37.720062999999996, -122.434785 37.720445, -122.435585 37.720827, -122.436385 37.721209, -122.43715 37.721575, -122.43646799999999 37.722465))",06075026001,0.45494488490486534,0.28306028295402835,6.394159342925266
87,06075026003,"POLYGON ((-122.433555 37.717743999999996, -122.432385 37.719297999999995, -122.431205 37.720856, -122.430026 37.722398, -122.428837 37.723955, -122.428074 37.723591, -122.42725300000001 37.7232, -122.426468 37.722826, -122.42564999999999 37.722435, -122.425239 37.72224, -122.424848 37.722052999999995, -122.42477099999999 37.722172, -122.424342 37.721947, -122.424555 37.721648, -122.425479 37.720233, -122.42582999999999 37.719302, -122.425978 37.719107, -122.42639 37.718561, -122.42614 37.718433, -122.426544 37.717248, -122.42667 37.717078, -122.426698 37.717045999999996, -122.426848 37.716651, -122.427189 37.715748, -122.428327 37.716006, -122.429255 37.716212999999996, -122.430206 37.716394, -122.43066999999999 37.716453, -122.431067 37.716549, -122.43115399999999 37.716594, -122.431953 37.716975999999995, -122.432754 37.71736, -122.433555 37.717743999999996))",06075026003,0.3029158043869405,0.3143918985748681,4.768295557050673
88,06075026404,"POLYGON ((-122.420083 37.708310999999995, -122.419348 37.709947, -122.41850099999999 37.709709, -122.418435 37.709689999999995, -122.417683 37.709478, -122.417451 37.710115, -122.417236 37.710057, -122.416884 37.70995, -122.416648 37.710473, -122.41600000000001 37.711915, -122.415081 37.711655, -122.412887 37.711036, -122.41228100000001 37.710865999999996, -122.411349 37.710605, -122.411968 37.70921, -122.412233 37.708615, -122.41236 37.708328, -122.41238 37.708303, -122.412516 37.708304, -122.412898 37.708309, -122.413281 37.708315, -122.413381 37.708306, -122.41348099999999 37.708297, -122.41373899999999 37.708273999999996, -122.413997 37.708252, -122.414182 37.708231, -122.414322 37.708231, -122.41448199999999 37.708231, -122.415182 37.708231, -122.415272 37.708239, -122.416222 37.708328, -122.417082 37.708331, -122.417211 37.708331, -122.418165 37.708331, -122.418204 37.708327, -122.41869299999999 37.708279, -122.419128 37.708236, -122.419182 37.708231, -122.419802 37.708231, -122.42008200000001 37.708231, -122.420083 37.708310999999995))",06075026404,0.21951806578362598,0.33892329410497885,4.178689094674484
89,06075025401,"POLYGON ((-122.426659 37.736418, -122.426166 37.736835, -122.425598 37.737317, -122.425286 37.73764, -122.425082 37.737851, -122.424951 37.738063, -122.424724 37.738431, -122.424485 37.738993, -122.42427599999999 37.739784, -122.42427 37.739866, -122.424147 37.739869, -122.42410000000001 37.739869999999996, -122.424046 37.739871, -122.42358 37.739883999999996, -122.42309 37.740642, -122.422841 37.741026999999995, -122.421742 37.740581, -122.420856 37.740221, -122.420275 37.739985, -122.41972 37.739759, -122.419566 37.739695999999995, -122.41916499999999 37.739533, -122.418584 37.739297, -122.41846100000001 37.739249, -122.417779 37.739184, -122.41713899999999 37.739121, -122.41651999999999 37.739062, -122.415899 37.739002, -122.415801 37.738949, -122.415841 37.738451999999995, -122.415955 37.737210999999995, -122.416613 37.737248, -122.416631 37.737037, -122.416696 37.736317, -122.416718 37.736073999999995, -122.41676 37.735605, -122.420163 37.735777, -122.42022399999999 37.735057999999995, -122.42167599999999 37.73513, -122.421861 37.73514, -122.422121 37.735153, -122.42227199999999 37.73516, -122.422602 37.735177, -122.422688 37.735205, -122.423152 37.735928, -122.423264 37.735965, -122.424466 37.736061, -122.424595 37.735943999999996, -122.426209 37.736073999999995, -122.426545 37.736269, -122.426722 37.736371999999996, -122.426659 37.736418))",06075025401,0.3874342213959941,0.3273323858190848,4.721138760071146
90,06075016100,"POLYGON ((-122.433973 37.781219, -122.433251 37.78131, -122.432329 37.781428, -122.431696 37.781507999999995, -122.430696 37.781635, -122.430609 37.781645999999995, -122.430528 37.781656, -122.429041 37.781847, -122.427396 37.782057, -122.424108 37.782477, -122.423918 37.781535999999996, -122.423825 37.781078, -122.423731 37.780612, -122.423541 37.779674, -122.42344800000001 37.779213, -122.423354 37.778746999999996, -122.424998 37.778538, -122.426641 37.778329, -122.428084 37.778144999999995, -122.428909 37.778039, -122.429152 37.778006999999995, -122.429771 37.777929, -122.42984899999999 37.777919, -122.429929 37.777909, -122.430576 37.777826999999995, -122.430732 37.777806999999996, -122.431575 37.7777, -122.433219 37.77749, -122.433407 37.778422, -122.433596 37.779354999999995, -122.433785 37.780287, -122.433973 37.781219))",06075016100,0.33688419241927087,0.334241683967531,4.9960074286970215
91,06075011000,"POLYGON ((-122.423304 37.795750999999996, -122.421768 37.795944999999996, -122.421599 37.79596, -122.420882 37.796025, -122.420123 37.796157, -122.419928 37.796227, -122.41874899999999 37.796389999999995, -122.418489 37.796420999999995, -122.417187 37.79656, -122.416839 37.796596, -122.416825 37.796527999999995, -122.416819 37.796499, -122.416814 37.796473, -122.416741 37.79611, -122.416704 37.795925, -122.416653 37.79567, -122.416473 37.794776999999996, -122.416292 37.793892, -122.416113 37.793014, -122.416443 37.792972, -122.417759 37.792804, -122.41886 37.792663, -122.41940199999999 37.792593, -122.421053 37.792383, -122.422584 37.792189, -122.42280099999999 37.792161, -122.422816 37.792255, -122.422955 37.792944, -122.422973 37.793037, -122.42299299999999 37.79313, -122.423133 37.793828999999995, -122.423143 37.793923, -122.423283 37.79481, -122.423481 37.795739, -122.423304 37.795750999999996))",06075011000,0.5206716438896819,0.31201814622408114,6.992208365129943
92,06075035100,"POLYGON ((-122.502979 37.764344, -122.502861 37.764354, -122.502015 37.764393, -122.501907 37.764399, -122.50181 37.764406, -122.500936 37.764443, -122.500833 37.764444999999995, -122.500729 37.764452, -122.49985 37.764486999999995, -122.499761 37.764486, -122.499641 37.764500999999996, -122.49877000000001 37.764538, -122.498691 37.76454, -122.498598 37.764545999999996, -122.497739 37.764586, -122.49762 37.764586, -122.497457 37.764601, -122.49663100000001 37.764651, -122.496545 37.764649, -122.496431 37.76466, -122.496085 37.764675, -122.496078 37.764568, -122.495959 37.762834999999995, -122.49595 37.762732, -122.495945 37.762628, -122.49583200000001 37.760974, -122.495822 37.760871, -122.49569199999999 37.759001, -122.495555 37.757137, -122.49543299999999 37.755272999999995, -122.495432 37.755213999999995, -122.495315 37.753541, -122.495307 37.753409999999995, -122.495297 37.753282999999996, -122.495184 37.751650999999995, -122.495165 37.751543, -122.49563 37.751526999999996, -122.496702 37.751476, -122.49777 37.751425999999995, -122.498842 37.751380999999995, -122.499914 37.751334, -122.499784 37.749472, -122.500857 37.749424999999995, -122.50193 37.749376999999996, -122.50206 37.751239999999996, -122.502191 37.753105999999995, -122.502318 37.754953, -122.50245 37.756834999999995, -122.502582 37.758700000000005, -122.502713 37.760567, -122.502844 37.762426999999995, -122.502973 37.764264, -122.502979 37.764344))",06075035100,0.3182808313905368,0.2935886434497432,5.035285360655591
93,06075060502,"POLYGON ((-122.424433 37.710133, -122.424182 37.710265, -122.423368 37.710302, -122.42302699999999 37.710377, -122.422811 37.710511, -122.422512 37.710854, -122.422411 37.710971, -122.422241 37.711317, -122.422123 37.711718, -122.421963 37.712018, -122.421632 37.712185, -122.421475 37.712201, -122.421228 37.71331, -122.420908 37.713774, -122.420331 37.713967, -122.415635 37.712733, -122.41600000000001 37.711915, -122.416648 37.710473, -122.416884 37.70995, -122.417236 37.710057, -122.417451 37.710115, -122.417683 37.709478, -122.418435 37.709689999999995, -122.41850099999999 37.709709, -122.419348 37.709947, -122.420083 37.708310999999995, -122.42008200000001 37.708231, -122.422382 37.70823, -122.423782 37.70823, -122.42389 37.708236, -122.423765 37.708342, -122.423377 37.709202999999995, -122.423328 37.709315, -122.423442 37.709376, -122.423971 37.709678, -122.424417 37.710046999999996, -122.424478 37.71011, -122.424433 37.710133))",06075060502,0.1448652705421267,0.3931716801840805,3.6266473445301113
94,06075045100,"POLYGON ((-122.46428399999999 37.781089, -122.464152 37.7811, -122.46333899999999 37.781141, -122.463217 37.781147, -122.463089 37.781144999999995, -122.46227 37.78118, -122.462144 37.781177, -122.462002 37.781189, -122.461194 37.781223, -122.461068 37.781227, -122.460005 37.781281, -122.458878 37.781326, -122.458861 37.781203, -122.458732 37.779333, -122.45863800000001 37.778008, -122.458581 37.777254, -122.458505 37.77619, -122.458463 37.775618, -122.458435 37.77524, -122.458371 37.774308999999995, -122.459486 37.774167, -122.460553 37.774031, -122.46162 37.773894999999996, -122.462684 37.773759999999996, -122.463749 37.773624, -122.463876 37.775369, -122.464011 37.777235, -122.464145 37.779091, -122.464261 37.780972, -122.46428399999999 37.781089))",06075045100,0.31858634153313087,0.29988923499892794,6.445857163583091
95,06075016500,"POLYGON ((-122.454683 37.774755, -122.453003 37.774971, -122.45281 37.774995, -122.451358 37.775175, -122.449708 37.77539, -122.449202 37.775453999999996, -122.44885 37.775498999999996, -122.448068 37.775599, -122.44744299999999 37.775678, -122.446471 37.775802, -122.44478 37.776016999999996, -122.44313199999999 37.776226, -122.44148799999999 37.776435, -122.44130000000001 37.775504999999995, -122.44111 37.774567, -122.440922 37.773635, -122.442565 37.773424, -122.444216 37.773212, -122.445902 37.772995, -122.447497 37.77279, -122.44914299999999 37.772579, -122.45078699999999 37.772368, -122.452242 37.772180999999996, -122.452437 37.772189, -122.453959 37.771997, -122.454083 37.77193, -122.454285 37.772895, -122.454451 37.773711, -122.454481 37.773861, -122.454542 37.774159999999995, -122.454642 37.774646, -122.454683 37.774755))",06075016500,0.43966206164330607,0.27437894433820453,6.987489068785919
96,06075015300,"POLYGON ((-122.443753 37.787647, -122.44211 37.787856, -122.440488 37.788061, -122.44044 37.788067, -122.44039000000001 37.788073, -122.44032 37.788081999999996, -122.438773 37.788278, -122.437129 37.788488, -122.435486 37.788697, -122.435293 37.787741, -122.435199 37.787275, -122.43510599999999 37.786811, -122.434918 37.785876, -122.436557 37.785668, -122.438206 37.785458999999996, -122.439752 37.785263, -122.439835 37.785253, -122.439873 37.785247999999996, -122.43992 37.785242, -122.441537 37.785036, -122.443183 37.784827, -122.44337 37.785759, -122.44355999999999 37.786691, -122.443753 37.787647))",06075015300,0.21976514005486403,0.35167771643796425,4.195876564125613
97,06075013500,"POLYGON ((-122.436204 37.792263, -122.434558 37.792472, -122.432918 37.79268, -122.431263 37.792888999999995, -122.429625 37.793098, -122.429447 37.792217, -122.42927 37.791339, -122.429092 37.790459, -122.428905 37.789533999999996, -122.430551 37.789324, -122.432197 37.789114999999995, -122.433019 37.789010999999995, -122.43384 37.788906, -122.435486 37.788697, -122.435581 37.789172, -122.435673 37.789629, -122.43584899999999 37.790502, -122.436026 37.791382999999996, -122.436204 37.792263))",06075013500,0.16561761266679867,0.39782375576442724,2.8425425033175244
